Linea;Partida;Dias;Hora;Minuto;Recorrido
Linea 107 Especial;Hospital;martes;18;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;martes;18;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;martes;19;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;martes;19;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;martes;20;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;martes;20;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;martes;21;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;6;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;6;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;7;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;7;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;8;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;8;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;9;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;9;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;10;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;10;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;11;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;11;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;12;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;12;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;13;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;13;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;14;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;14;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;15;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;15;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;16;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;16;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;17;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;17;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;18;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;18;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;19;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;19;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;20;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;20;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;miercoles;21;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;6;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;6;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;7;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;7;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;8;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;8;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;9;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;9;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;10;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;10;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;11;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;11;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;12;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;12;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;13;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;13;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;14;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;14;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;15;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;15;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;16;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;16;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;17;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;17;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;18;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;18;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;19;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;19;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;20;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;20;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;jueves;21;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;6;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;6;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;7;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;7;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;8;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;8;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;9;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;9;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;10;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;10;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;11;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;11;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;12;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;12;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;13;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;13;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;14;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;14;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;15;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;15;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;16;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;16;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;17;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;17;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;18;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;18;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;19;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;19;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;20;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;20;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;viernes;21;0;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Santa Elena;Sabado;5;40;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Sabado;6;0;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Sabado;6;30;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Sabado;7;0;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Sabado;7;30;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Sabado;8;0;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Sabado;8;30;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Sabado;9;0;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Sabado;9;30;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Sabado;10;0;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Sabado;10;30;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Sabado;11;0;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Sabado;11;30;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Sabado;12;0;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Sabado;12;30;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Sabado;13;0;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Sabado;13;30;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Sabado;14;30;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Sabado;15;30;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Sabado;16;30;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Sabado;17;30;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Sabado;18;30;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Sabado;19;30;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Sabado;20;30;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Sabado;21;30;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Domingo;8;0;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Domingo;9;0;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Domingo;10;0;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Domingo;11;0;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Domingo;12;0;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Domingo;13;0;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Domingo;18;0;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Domingo;19;0;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Domingo;20;0;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Santa Elena;Domingo;21;0;De: Washington, S.Garcia, F.Aldunate, Bulevar, Florida, Montecaseros, Avda. Soriano.
Linea 107 Especial;Hospital;Domingo;8;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;Domingo;9;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;Domingo;10;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;Domingo;11;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;Domingo;12;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;Domingo;13;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;Domingo;17;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;Domingo;18;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;Domingo;19;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 107 Especial;Hospital;Domingo;20;30;De:  Avda. Soriano, Zorrilla, Uruguay, Bulevar, F.Aldunate, S.Garcia, Exodo,  E.Chaplin, Washington.
Linea 108 Mevir Paysandu - Centro;Mevir Pdu;lunes;6;0;Ida: Limite Este, Avda. Soriano, Rodriguez, Nolla, Rio Negro, Grito de Asencio, Colon, Mongrell, 25 de Mayo, Dr. Felippone, Avda. Soriano, Zorrilla, Florida, L.B.Berres.
Linea 108 Mevir Paysandu - Centro;Mevir Pdu;lunes;7;0;Ida: Limite Este, Avda. Soriano, Rodriguez, Nolla, Rio Negro, Grito de Asencio, Colon, Mongrell, 25 de Mayo, Dr. Felippone, Avda. Soriano, Zorrilla, Florida, L.B.Berres.
Linea 108 Mevir Paysandu - Centro;Mevir Pdu;lunes;8;0;Ida: Limite Este, Avda. Soriano, Rodriguez, Nolla, Rio Negro, Grito de Asencio, Colon, Mongrell, 25 de Mayo, Dr. Felippone, Avda. Soriano, Zorrilla, Florida, L.B.Berres.
